rapport,code,impot,forme,libelle,annee,montant_MDT,valorise,libelle_fr,forme_fr
LF2021,111103902,irpp,Déduction,Déduction des sommes payées au titre du remboursement des prêts universitaires en principal et en intérêts de l'assiette soumises à l'impôt sur le revenu des personnes physiques,2019,,False,Déduction des sommes payées au titre du remboursement des prêts universitaires en principal et en intérêts de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2021,111103903,irpp,Déduction,Déduction des intérêts payés au titre des prêts relatifs à l’acquisition ou à la construction d’un logement social de l'assiette soumises à l'impôt sur le revenu des personnes physiques,2017,,False,Déduction des intérêts payés au titre des prêts relatifs à l’acquisition ou à la construction d’un logement social de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2021,111103903,irpp,Déduction,Déduction des intérêts payés au titre des prêts relatifs à l’acquisition ou à la construction d’un logement social de l'assiette soumises à l'impôt sur le revenu des personnes physiques,2018,,False,Déduction des intérêts payés au titre des prêts relatifs à l’acquisition ou à la construction d’un logement social de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2021,111103903,irpp,Déduction,Déduction des intérêts payés au titre des prêts relatifs à l’acquisition ou à la construction d’un logement social de l'assiette soumises à l'impôt sur le revenu des personnes physiques,2019,,False,Déduction des intérêts payés au titre des prêts relatifs à l’acquisition ou à la construction d’un logement social de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2021,111103904,irpp,Déduction,Déduction des intérêts perçus par le contribuable au cours de l'année au titre des comptes spéciaux d'épargne de l'assiette,2017,,False,Déduction des intérêts perçus par le contribuable au cours de l'année au titre des comptes spéciaux d'épargne de l'assiette,Déduction
LF2021,111103904,irpp,Déduction,Déduction des intérêts perçus par le contribuable au cours de l'année au titre des comptes spéciaux d'épargne de l'assiette,2018,,False,Déduction des intérêts perçus par le contribuable au cours de l'année au titre des comptes spéciaux d'épargne de l'assiette,Déduction
LF2021,111103904,irpp,Déduction,Déduction des intérêts perçus par le contribuable au cours de l'année au titre des comptes spéciaux d'épargne de l'assiette,2019,,False,Déduction des intérêts perçus par le contribuable au cours de l'année au titre des comptes spéciaux d'épargne de l'assiette,Déduction
LF2021,111103905,irpp,Déduction,Déduction des revenus réalisés par les contribuables au titre de la location d'immeubles au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),2017,0.191,True,Déduction des revenus réalisés par les contribuables au titre de la location d'immeubles au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2021,111103905,irpp,Déduction,Déduction des revenus réalisés par les contribuables au titre de la location d'immeubles au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),2018,0.174,True,Déduction des revenus réalisés par les contribuables au titre de la location d'immeubles au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2021,111103905,irpp,Déduction,Déduction des revenus réalisés par les contribuables au titre de la location d'immeubles au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),2019,0.009,True,Déduction des revenus réalisés par les contribuables au titre de la location d'immeubles au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2021,111103906,irpp,Déduction,Déduction des revenus réalisés par les contribuables au titre de la restauration au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),2017,0.0,True,Déduction des revenus réalisés par les contribuables au titre de la restauration au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2021,111103906,irpp,Déduction,Déduction des revenus réalisés par les contribuables au titre de la restauration au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),2018,0.0,True,Déduction des revenus réalisés par les contribuables au titre de la restauration au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2021,111103906,irpp,Déduction,Déduction des revenus réalisés par les contribuables au titre de la restauration au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),2019,0.0,True,Déduction des revenus réalisés par les contribuables au titre de la restauration au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2021,111103907,irpp,Déduction,Déduction partielle des revenus provenant des opérations de courtage international de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),2017,0.065,True,Déduction partielle des revenus provenant des opérations de courtage international de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2021,111103907,irpp,Déduction,Déduction partielle des revenus provenant des opérations de courtage international de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),2018,0.0,True,Déduction partielle des revenus provenant des opérations de courtage international de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2021,111103907,irpp,Déduction,Déduction partielle des revenus provenant des opérations de courtage international de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),2019,0.0,True,Déduction partielle des revenus provenant des opérations de courtage international de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2021,111103908,irpp,Déduction,"Déduction des revenus provenant de la location des constructions verticales destinées à l'habitat collectif, social ou économique de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans)",2017,0.0,True,"Déduction des revenus provenant de la location des constructions verticales destinées à l'habitat collectif, social ou économique de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans)",Déduction
LF2021,111103908,irpp,Déduction,"Déduction des revenus provenant de la location des constructions verticales destinées à l'habitat collectif, social ou économique de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans)",2018,0.0,True,"Déduction des revenus provenant de la location des constructions verticales destinées à l'habitat collectif, social ou économique de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans)",Déduction
LF2021,111103908,irpp,Déduction,"Déduction des revenus provenant de la location des constructions verticales destinées à l'habitat collectif, social ou économique de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans)",2019,0.0,True,"Déduction des revenus provenant de la location des constructions verticales destinées à l'habitat collectif, social ou économique de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans)",Déduction
LF2021,111103909,irpp,Déduction,"Déduction des sommes déposées dans "" Comptes Epargnes en Actions"" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",2017,24.631,True,"Déduction des sommes déposées dans "" Comptes Epargnes en Actions"" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
